Relative Time	Area	Annotations
00:00:55	-0.117386	10 minsinto mixing 
00:01:55	-0.127885	
00:02:55	-0.114634	
00:03:55	-0.116732	
00:04:55	-0.124873	
00:05:55	-0.11017	
00:06:55	-0.122212	
00:07:55	-0.121802	
00:08:55	-0.11668	
00:09:55	-0.116496	
00:10:55	-0.124285	
00:11:55	-0.115215	
00:12:56	-0.119979	
00:13:54	-0.118716	
00:14:55	-0.131007	
00:15:55	-0.116244	
00:16:55	-0.119142	
00:17:55	-0.116656	
00:18:55	-0.120795	
00:19:55	-0.120189	
00:20:55	-0.11914	
00:21:55	-0.116639	
00:22:55	-0.118859	
00:23:55	-0.119283	
00:24:55	-0.119464	
00:25:55	-0.119588	
00:26:55	-0.126209	
00:27:55	-0.123505	
00:28:55	-0.117163	
00:29:55	-0.121197	
00:30:54	-0.118061	
00:31:55	-0.119496	
00:32:55	-0.120791	
00:33:55	-0.121955	
00:34:55	-0.12644	
00:35:55	-0.121252	
00:36:55	-0.123624	
00:37:56	-0.135925	
00:38:54	-0.119193	
00:39:55	-0.115617	
00:40:55	-0.122565	
00:41:54	-0.123912	
00:42:55	-0.117872	
00:43:55	-0.12054	
00:44:55	-0.122643	
00:45:55	-0.124332	
00:46:55	-0.117821	
00:47:55	-0.118497	
00:48:55	-0.113607	
00:49:55	-0.123951	
00:50:55	-0.118434	
00:51:55	-0.121494	
00:52:55	-0.117811	
00:53:55	-0.122211	
00:54:55	-0.121371	
00:55:55	-0.115839	
00:56:55	-0.112039	
00:57:55	-0.0580873	
00:58:55	-0.0477072	tempo 
00:59:55	-0.0435484	
01:00:55	-0.046753	
01:01:55	-0.0400298	
01:02:55	-0.0339439	
01:03:55	-0.0337547	
01:04:55	-0.0222526	
01:05:55	-0.0194213	
01:06:55	-0.0138089	
01:07:55	-0.0037332	
01:08:56	-0.0128236	
01:09:55	-0.0070386	
01:10:55	0.00568005	
01:11:55	0.0052654	
01:12:55	0.0120754	
01:13:55	0.0146509	
01:14:55	0.025972	
01:15:55	0.0276793	
01:16:55	0.0321499	
01:17:55	0.038953	
01:18:55	0.0382886	
01:19:55	0.041479	
01:20:55	0.0464601	
01:21:55	0.0556278	
01:22:55	0.0553209	
01:23:55	0.0676324	
01:24:55	0.0706078	
01:25:55	0.0724839	
01:26:55	0.0735578	
01:27:55	0.0794356	
01:28:55	0.0818729	
01:29:55	0.0930032	
01:30:55	0.09098	
01:31:54	0.095633	
01:32:55	0.105252	
01:33:55	0.107817	
01:34:55	0.115604	
01:35:55	0.116174	
01:36:55	0.117016	
01:37:55	0.120718	
01:38:55	0.131731	
01:39:55	0.130015	
01:40:55	0.122281	
01:41:55	0.136351	
01:42:55	0.139882	
01:43:55	0.143756	
01:44:55	0.151062	
01:45:55	0.149586	
01:46:55	0.155202	
01:47:55	0.160083	
01:48:55	0.165566	
01:49:55	0.167429	
01:50:55	0.168152	
01:51:55	0.175282	
01:52:55	0.168777	
01:53:55	0.176824	
01:54:55	0.181258	
01:55:55	0.191312	
01:56:55	0.187026	
01:57:55	0.190677	
01:58:55	0.192716	
01:59:55	0.201556	
02:00:55	0.196818	
02:01:55	0.199868	
02:02:55	0.203097	
02:03:55	0.21081	
02:04:55	0.215407	
02:05:55	0.19387	
02:06:55	0.20747	
02:07:55	0.217415	
02:08:55	0.221203	
02:09:55	0.225071	
02:10:55	0.227411	
02:11:55	0.229051	
02:12:55	0.231175	
02:13:55	0.222385	
02:14:55	0.234149	
02:15:55	0.239543	
02:16:55	0.237071	
02:17:55	0.239654	
02:18:56	0.237238	
02:19:55	0.24481	
02:20:55	0.247615	
02:21:55	0.247105	
02:22:55	0.252922	
02:23:55	0.247754	
02:24:55	0.254835	
02:25:55	0.254587	
02:26:55	0.255033	
02:27:55	0.262202	
02:28:55	0.255219	
02:29:55	0.265363	
02:30:55	0.267082	
02:31:55	0.269599	
02:32:55	0.267735	
02:33:55	0.273488	
02:34:54	0.269603	
02:35:55	0.266474	
02:36:55	0.277005	
02:37:55	0.26886	
02:38:55	0.270086	
02:39:55	0.278832	
02:40:55	0.279627	
02:41:55	0.283873	
02:42:55	0.286789	
02:43:55	0.286064	
02:44:55	0.282603	
02:45:55	0.288439	
02:46:55	0.28718	
02:47:55	0.27303	
02:48:55	0.292733	
02:49:55	0.292466	
02:50:55	0.288935	
02:51:55	0.291599	
02:52:55	0.289709	
02:53:55	0.294441	
02:54:55	0.296007	
02:55:56	0.296297	
02:56:54	0.29756	
02:57:55	0.296946	
02:58:55	0.303795	
02:59:55	0.300734	
03:00:55	0.303706	
03:01:55	0.297372	
03:02:55	0.306662	
03:03:55	0.299619	
03:04:55	0.301268	
03:05:55	0.308183	
03:06:55	0.298136	
03:07:55	0.307178	
03:08:56	0.303635	
03:09:54	0.304047	
03:10:55	0.308857	
03:11:55	0.317174	
03:12:55	0.314376	
03:13:55	0.309829	
03:14:55	0.308583	
03:15:55	0.31734	
03:16:55	0.313985	
03:17:55	0.315004	
03:18:54	0.31114	
03:19:55	0.315431	
03:20:55	0.318024	
03:21:55	0.320315	
03:22:55	0.320565	
03:23:55	0.313018	
03:24:55	0.315139	
03:25:55	0.323666	
03:26:55	0.326961	
03:27:55	0.321461	
03:28:55	0.325111	
03:29:55	0.32156	
03:30:55	0.322046	
03:31:55	0.321184	
03:32:55	0.322999	
03:33:55	0.325225	
03:34:56	0.319505	
03:35:54	0.322215	
03:36:53	0.321067	
03:37:53	0.323865	
03:39:02	0.324642	
03:39:51	0.329258	
03:40:56	0.324122	
03:42:01	0.32537	
03:42:51	0.332024	
03:43:58	0.320828	
03:44:55	0.333515	
03:45:55	0.321531	
03:46:55	0.332787	
03:47:55	0.330415	
03:48:55	0.336686	
03:49:55	0.334213	
03:50:55	0.340702	
03:51:55	0.337209	
03:52:55	0.327875	
03:53:55	0.334556	
03:54:55	0.332492	
03:55:55	0.336069	
03:56:55	0.339023	
03:57:55	0.332126	
03:58:55	0.334614	
03:59:55	0.333281	
04:00:55	0.343092	
04:01:55	0.337907	
04:02:55	0.324446	
04:03:55	0.332763	
04:04:55	0.336796	
04:05:55	0.337116	
04:06:55	0.336272	
04:07:55	0.336785	
04:08:55	0.340232	
04:09:55	0.33071	
04:10:55	0.339488	
04:11:55	0.336953	
04:12:55	0.337339	
04:13:55	0.340429	
04:14:55	0.342835	
04:15:55	0.345432	
04:16:55	0.338595	
04:17:55	0.340752	
04:18:55	0.34276	
04:19:55	0.342147	
04:20:55	0.335627	
04:21:55	0.343734	
04:22:55	0.33808	
04:23:55	0.330943	
04:24:55	0.341481	
04:25:55	0.342905	
04:26:55	0.337445	
04:27:55	0.340265	
04:28:55	0.334602	
04:29:55	0.338172	
04:30:55	0.342748	
04:31:55	0.345323	
04:32:55	0.341521	
04:33:55	0.346544	
04:34:55	0.343636	
04:35:55	0.347132	
04:36:55	0.341237	
04:37:55	0.345218	
04:38:55	0.334963	
04:39:55	0.348681	
04:40:55	0.34314	
04:41:54	0.339423	
04:42:55	0.348572	
04:43:55	0.337217	
04:44:55	0.338706	
04:45:55	0.340639	
04:46:56	0.345487	
04:47:54	0.341356	
04:48:55	0.347442	
04:49:55	0.344489	
04:50:54	0.34501	
04:51:55	0.338284	
04:52:55	0.339979	
04:53:55	0.347994	
04:54:55	0.340303	
04:55:55	0.3366	
04:56:55	0.343161	
04:57:55	0.34306	
04:58:55	0.340844	
04:59:55	0.338561	
05:00:55	0.340689	
05:01:56	0.346799	
05:02:55	0.351759	
05:03:55	0.340684	
05:04:55	0.341245	
05:05:55	0.34302	
05:06:55	0.349019	
05:07:55	0.33889	
05:08:55	0.342959	
05:09:55	0.345676	
05:10:55	0.337236	
05:11:55	0.337557	
05:12:55	0.344753	
05:13:55	0.344297	
05:14:55	0.341945	
05:15:55	0.339065	
05:16:55	0.341075	
05:17:55	0.343212	
05:18:55	0.341796	
05:19:55	0.334617	
05:20:55	0.341258	
05:21:55	0.342306	
05:22:55	0.340624	
05:23:55	0.342769	
05:24:55	0.340294	
05:25:55	0.342531	
05:26:55	0.344696	
05:27:55	0.344843	
05:28:55	0.345079	
05:29:55	0.346276	
05:30:55	0.339572	
05:31:55	0.346509	
05:32:54	0.341668	
05:33:55	0.34346	
05:34:55	0.342706	
05:35:55	0.339176	
05:36:55	0.344774	
05:37:55	0.346907	
05:38:55	0.332285	
05:39:55	0.346871	
05:40:55	0.341913	
05:41:55	0.340128	
05:42:55	0.345631	
05:43:55	0.344394	
05:44:55	0.350857	
05:45:55	0.33779	
05:46:55	0.348201	
05:47:55	0.346415	
05:48:55	0.346218	
05:49:55	0.33949	
05:50:55	0.343876	
05:51:55	0.339995	
05:52:55	0.350239	
05:53:55	0.342842	
05:54:55	0.338882	
05:55:55	0.350286	
05:56:55	0.34535	
05:57:55	0.342222	
05:58:55	0.34404	
05:59:56	0.342507	
06:00:55	0.345252	
06:01:55	0.341574	
06:02:55	0.340113	
06:03:55	0.343923	
06:04:55	0.33804	
06:05:55	0.345043	
06:06:55	0.338082	
06:07:55	0.333671	
06:08:55	0.339535	
06:09:55	0.343732	
06:10:55	0.345516	
06:11:55	0.345002	
06:12:55	0.343883	
06:13:55	0.346209	
06:14:55	0.339194	
06:15:55	0.342332	
06:16:55	0.339136	
06:17:55	0.34192	
06:18:55	0.344329	
06:19:55	0.343724	
06:20:55	0.343884	
06:21:55	0.332756	
06:22:55	0.340846	
06:23:55	0.344045	
06:24:55	0.342765	
06:25:55	0.342003	
06:26:55	0.343448	
06:27:55	0.345694	
06:28:55	0.344044	
06:29:55	0.353876	
06:30:55	0.34608	
06:31:55	0.342402	
06:32:55	0.344088	
06:33:55	0.339762	
06:34:55	0.341139	
06:35:55	0.346878	
06:36:55	0.34255	
06:37:55	0.345866	
06:38:55	0.342487	
06:39:55	0.342502	
06:40:55	0.344998	
06:41:55	0.347339	
06:42:55	0.343145	
06:43:55	0.349942	
06:44:55	0.345526	
06:45:55	0.347708	
06:46:55	0.343772	
06:47:55	0.346007	
06:48:55	0.341647	
06:49:55	0.341028	
06:50:55	0.33993	
06:51:55	0.341348	
06:52:55	0.345191	
06:53:55	0.344939	
06:54:55	0.341639	
06:55:55	0.344539	
06:56:55	0.338744	
06:57:55	0.345684	
06:58:55	0.342468	
06:59:54	0.346143	
07:00:55	0.347116	
07:01:55	0.34137	
07:02:55	0.346551	
07:03:55	0.343077	
07:04:55	0.345035	
07:05:55	0.346281	
07:06:55	0.343667	
07:07:55	0.343983	
07:08:55	0.344861	
07:09:55	0.338443	
07:10:55	0.333874	
07:11:55	0.336519	
07:12:56	0.341889	
07:13:55	0.342787	
07:14:55	0.347508	
07:15:55	0.343965	
07:16:55	0.342631	
07:17:55	0.352886	
07:18:55	0.341846	
07:19:55	0.3472	
07:20:55	0.353323	
07:21:55	0.343834	
07:22:55	0.340275	
07:23:55	0.339844	
07:24:55	0.347156	
07:25:55	0.345228	
07:26:55	0.343277	
07:27:55	0.340446	
07:28:55	0.340543	
07:29:55	0.343492	
07:30:55	0.34461	
07:31:55	0.341863	
07:32:55	0.34613	
07:33:55	0.349531	
07:34:55	0.345214	
07:35:55	0.340814	
07:36:55	0.345558	
07:37:55	0.335898	
07:38:55	0.348701	
07:39:55	0.340577	
