Relative Time	Area	Annotations
00:00:56	0.00927576	
00:01:56	0.00700804	
00:02:56	-0.0171876	
00:03:56	0.0296882	
00:04:56	0.0663711	tempo 
00:05:56	0.0597569	
00:06:56	0.0642385	
00:07:56	0.064306	
00:08:56	0.0632612	
00:09:56	0.0615319	
00:10:55	0.0655262	
00:11:56	0.0646518	
00:12:56	0.0677268	
00:13:56	0.0694538	
00:14:56	0.0730386	
00:15:56	0.0775291	
00:16:56	0.0765891	
00:17:56	0.0808374	
00:18:56	0.0890863	
00:19:56	0.0910429	
00:20:56	0.10439	
00:21:56	0.0969786	
00:22:56	0.102284	
00:23:56	0.100821	
00:24:56	0.0958815	
00:25:56	0.110051	
00:26:56	0.11115	
00:27:56	0.116861	
00:28:59	0.12027	
00:29:55	0.122774	
00:30:56	0.119329	
00:31:56	0.128773	
00:32:56	0.125653	
00:33:56	0.130725	
00:34:56	0.134511	
00:35:56	0.137815	
00:36:56	0.144392	
00:37:57	0.142695	
00:38:56	0.151478	
00:39:57	0.150045	
00:40:56	0.161858	
00:41:56	0.15733	
00:42:56	0.167451	
00:43:56	0.180105	
00:44:56	0.16115	
00:45:56	0.16433	
00:46:56	0.171402	
00:47:56	0.169451	
00:48:56	0.170096	
00:49:56	0.174676	
00:50:56	0.183456	
00:51:56	0.184413	
00:52:56	0.183259	
00:53:56	0.177603	
00:54:56	0.190676	
00:55:56	0.187346	
00:56:56	0.191707	
00:57:56	0.199583	
00:58:55	0.197553	
00:59:56	0.196158	
01:00:56	0.195537	
01:01:56	0.203616	
01:02:57	0.206498	
01:03:57	0.205945	
01:04:55	0.208871	
01:05:56	0.213716	
01:06:55	0.211382	
01:07:56	0.221155	
01:08:55	0.211893	
01:09:56	0.217803	
01:10:56	0.216857	
01:11:56	0.218386	
01:12:56	0.22138	
01:13:56	0.223701	
01:14:57	0.219719	
01:15:56	0.229176	
01:16:56	0.230233	
01:17:56	0.233727	
01:18:55	0.232049	
01:19:56	0.238603	
01:20:56	0.229216	
01:21:56	0.249746	
01:22:56	0.239623	
01:23:56	0.234863	
01:24:56	0.235433	
01:25:56	0.240598	
01:26:56	0.238354	
01:27:56	0.245252	
01:28:56	0.246023	
01:29:56	0.246869	
01:30:56	0.246809	
01:31:56	0.248044	
01:32:56	0.245993	
01:33:56	0.251201	
01:34:55	0.252832	
01:35:56	0.250681	
01:36:56	0.254444	
01:37:56	0.251399	
01:38:56	0.253639	
01:39:56	0.257798	
01:40:56	0.258669	
01:41:56	0.255674	
01:42:56	0.262527	
01:43:56	0.255425	
01:44:56	0.260602	
01:45:56	0.263986	
01:46:56	0.263343	
01:47:56	0.263467	
01:48:56	0.257284	
01:49:56	0.26481	
01:50:56	0.274474	
01:51:56	0.260545	
01:52:56	0.269011	
01:53:56	0.26711	
01:54:55	0.267999	
01:55:56	0.268773	
01:56:56	0.267235	
01:57:56	0.265386	
01:58:56	0.270789	
01:59:56	0.274332	
02:00:56	0.272803	
02:01:56	0.27403	
02:02:56	0.277273	
02:03:56	0.273425	
02:04:56	0.273243	
02:05:56	0.274452	
02:06:56	0.273955	
02:07:56	0.274225	
02:08:56	0.280492	
02:09:55	0.277103	
02:10:56	0.272533	
02:11:56	0.28223	
02:12:56	0.274518	
02:13:56	0.278617	
02:14:56	0.279916	
02:15:56	0.283749	
02:16:56	0.278935	
02:17:56	0.28368	
02:18:56	0.291143	
02:19:56	0.279142	
02:20:56	0.281266	
02:21:56	0.282234	
02:22:56	0.293018	
02:23:55	0.283658	
02:24:55	0.283835	
02:25:56	0.28478	
02:26:56	0.291383	
02:27:55	0.278512	
02:28:56	0.287411	
02:29:57	0.285479	
02:30:56	0.288131	
02:31:56	0.284338	
02:32:56	0.283899	
02:33:56	0.288736	
02:34:55	0.281482	
02:35:56	0.291679	
02:36:56	0.283602	
02:37:56	0.284811	
02:38:56	0.28523	
02:39:56	0.287323	
02:40:56	0.285819	
02:41:56	0.288771	
02:42:56	0.292099	
02:43:56	0.287576	
02:44:56	0.291426	
02:45:56	0.287094	
02:46:56	0.285611	
02:47:56	0.294107	
02:48:56	0.288559	
02:49:56	0.292536	
02:50:56	0.284073	
02:51:56	0.296103	
02:52:56	0.291708	
02:53:56	0.292458	
02:54:56	0.285439	
02:55:55	0.297209	
02:56:56	0.296943	
02:57:56	0.29276	
02:58:57	0.292414	
02:59:56	0.297605	
03:00:56	0.291438	
03:01:56	0.292529	
03:02:56	0.290534	
03:03:56	0.292655	
03:04:56	0.293358	
03:05:56	0.289795	
03:06:55	0.300963	
03:07:56	0.293805	
03:08:56	0.294704	
03:09:56	0.294737	
03:10:55	0.291708	
03:11:56	0.297034	
03:12:56	0.29306	
03:13:56	0.297014	
03:14:56	0.291996	
03:15:56	0.297113	
03:16:56	0.300794	
03:17:56	0.303538	
03:18:56	0.299444	
03:19:56	0.295758	
03:20:56	0.294469	
03:21:56	0.292701	
03:22:56	0.296137	
03:23:56	0.300964	
03:24:56	0.296738	
03:25:56	0.291853	
03:26:56	0.302694	
03:27:56	0.295277	
03:28:57	0.30107	
03:29:56	0.297911	
03:30:56	0.299768	
03:31:56	0.297757	
03:32:56	0.2905	
03:33:56	0.297587	
03:34:56	0.289267	
03:35:56	0.302999	
03:36:56	0.297305	
03:37:56	0.296812	
03:38:56	0.2952	
03:39:55	0.295643	
03:40:56	0.301003	
03:41:56	0.294472	
03:42:56	0.304725	
03:43:56	0.297312	
03:44:56	0.296091	
