Relative Time	Area	Annotations
00:00:55	-0.0534332	
00:01:56	-0.053084	
00:02:55	-0.0518736	
00:03:55	-0.0582007	tempo 
00:04:55	-0.0602219	
00:05:55	-0.0703333	
00:06:56	-0.051692	
00:07:55	-0.0534319	
00:08:56	-0.0576392	
00:09:55	-0.0470715	
00:10:56	-0.0443003	
00:11:56	-0.0505635	
00:12:55	-0.0459528	
00:13:56	-0.0444596	
00:14:55	-0.0384121	
00:15:56	-0.038795	
00:16:55	-0.0333665	
00:17:56	-0.0308846	
00:18:55	-0.0322842	
00:19:56	-0.0294367	
00:20:55	-0.0228792	
00:21:56	-0.0272266	
00:22:55	-0.0204618	
00:23:56	-0.0270192	
00:24:55	-0.0171142	
00:25:56	-0.019943	
00:26:56	-0.0128057	
00:27:55	-0.0124375	
00:28:56	-0.0034081	
00:29:55	0.00216683	
00:30:56	-0.00332877	
00:31:56	-0.00173949	
00:32:56	0.00625469	
00:33:55	0.0122761	
00:34:56	0.0170834	
00:35:55	0.0168465	
00:36:56	0.013504	
00:37:56	0.0186875	
00:38:55	0.0219661	
00:39:55	0.0243811	
00:40:55	0.0287696	
00:41:56	0.0290968	
00:42:56	0.0358861	
00:43:55	0.0407686	
00:44:56	0.0279775	
00:45:55	0.0463913	
00:46:56	0.0464843	
00:47:55	0.0460475	
00:48:55	0.0542306	
00:49:55	0.0458913	
00:50:56	0.0532589	
00:51:56	0.0524664	
00:52:55	0.0652187	
00:53:56	0.0565501	
00:54:55	0.0634499	
00:55:56	0.0714302	
00:56:55	0.0695599	
00:57:55	0.0770543	
00:58:56	0.0795308	
00:59:55	0.0793208	
01:00:56	0.0857187	
01:01:55	0.0921168	
01:02:56	0.0889995	
01:03:55	0.0834275	
01:04:56	0.0974597	
01:05:56	0.0993086	
01:06:55	0.0973866	
01:07:56	0.101512	
01:08:55	0.11058	
01:09:56	0.1131	
01:10:56	0.110873	
01:11:55	0.118512	
01:12:56	0.12573	
01:13:56	0.117648	
01:14:56	0.128435	
01:15:56	0.124065	
01:16:55	0.134167	
01:17:56	0.130653	
01:18:56	0.13381	
01:19:56	0.130978	
01:20:55	0.13231	
01:21:56	0.146321	
01:22:56	0.139417	
01:23:55	0.150982	
01:24:56	0.152631	
01:25:55	0.150041	
01:26:56	0.155435	
01:27:56	0.162298	
01:28:55	0.157882	
01:29:56	0.161169	
01:30:55	0.149653	
01:31:56	0.173259	
01:32:55	0.163917	
01:33:56	0.172457	
01:34:56	0.175127	
01:35:55	0.172736	
01:36:56	0.176487	
01:38:01	0.184841	
01:38:59	0.183186	Sample 99 acquired at 01:38:59 
01:39:57	0.184567	
01:40:56	0.193677	
01:41:56	0.182857	
01:42:56	0.192861	
01:43:55	0.188098	
01:44:55	0.197273	
01:45:55	0.199816	
01:46:55	0.20485	
01:47:55	0.211184	
01:48:56	0.211963	
01:49:56	0.215117	
01:50:55	0.212745	
01:51:56	0.212525	
01:52:55	0.220268	
01:53:56	0.21319	
01:54:55	0.225287	
01:55:55	0.215599	
01:56:55	0.227389	
01:57:56	0.232029	
01:58:56	0.237632	
01:59:56	0.23316	
02:00:57	0.221154	
02:01:56	0.234093	
02:02:55	0.241577	
02:03:56	0.24209	
02:04:56	0.245713	
02:05:55	0.243163	
02:06:56	0.251364	
02:07:55	0.23543	
02:08:56	0.259867	
02:09:55	0.256936	
02:10:56	0.256078	
02:11:55	0.265542	
02:12:56	0.26235	
02:13:56	0.262486	
02:14:54	0.270175	
02:15:56	0.276227	
02:16:56	0.2744	
02:17:56	0.261953	
02:18:56	0.272302	
02:19:55	0.267464	
02:20:56	0.283902	
02:21:55	0.274512	
02:22:56	0.284679	
02:23:56	0.281024	
02:24:55	0.287287	
02:25:56	0.289245	
02:26:55	0.286661	
02:27:56	0.292481	
02:28:55	0.296541	
02:29:55	0.293728	
02:30:56	0.296306	
02:31:55	0.300581	
02:32:55	0.300303	
02:33:57	0.303393	
02:34:56	0.294677	Sample 155 acquired at 02:34:56 
02:35:55	0.304348	
02:36:55	0.309539	
02:37:56	0.303143	
02:38:56	0.307096	
02:39:55	0.30966	
02:40:56	0.302015	
02:41:55	0.30872	
02:42:56	0.311995	
02:43:56	0.319651	
02:44:55	0.323078	
02:45:56	0.321456	
02:46:55	0.313938	
02:47:56	0.317797	
02:48:56	0.325595	
02:49:55	0.324647	
02:50:56	0.328565	
02:51:55	0.330251	Sample 172 acquired at 02:51:55 
02:52:57	0.331032	
02:53:56	0.327629	
02:54:56	0.329179	
02:55:56	0.333089	
02:56:56	0.334857	
02:57:56	0.336108	
02:58:56	0.335534	
02:59:55	0.338544	
03:00:56	0.335797	
03:01:56	0.345721	
03:02:55	0.341526	
03:03:56	0.348274	
03:04:55	0.341625	
03:05:56	0.343429	
03:06:55	0.350167	
03:07:56	0.347245	
03:08:55	0.341598	
03:09:56	0.357857	
03:10:56	0.351896	
03:11:55	0.355863	
03:12:56	0.353739	
03:13:56	0.353835	
03:14:55	0.355115	
03:15:56	0.35449	
03:16:55	0.356541	
03:17:55	0.365428	
03:18:55	0.352813	
03:19:56	0.358829	
03:20:56	0.359348	
03:21:55	0.36125	
03:22:56	0.353332	
03:23:55	0.353259	
03:24:56	0.364361	
03:25:56	0.365565	
03:26:55	0.36595	
03:27:56	0.36262	
03:28:55	0.369381	
03:29:56	0.35774	
03:30:56	0.360715	
03:31:55	0.368777	
03:32:56	0.374986	
03:33:55	0.372856	
03:34:56	0.370452	Sample 215 acquired at 03:34:56 
03:35:55	0.37377	
03:36:56	0.365204	
03:37:56	0.367389	
03:38:55	0.367387	
03:39:56	0.373618	
03:40:55	0.375355	
03:41:56	0.374273	
03:42:56	0.366306	
03:43:56	0.359239	
03:44:56	0.371749	
03:45:55	0.375307	
03:46:56	0.374939	
03:47:55	0.368214	
03:48:56	0.380071	
03:49:55	0.38406	
03:50:56	0.372941	
03:51:56	0.363002	
03:52:56	0.369524	
03:53:55	0.377784	
03:54:56	0.375037	
03:55:55	0.365515	
03:56:56	0.372508	
03:57:56	0.374903	
