Relative Time	Area	Annotations
00:00:56	-0.0495314	tempo 
00:01:55	-0.0595422	
00:02:54	-0.0507234	
00:03:55	-0.0488666	
00:04:55	-0.0513521	
00:05:55	-0.0443102	
00:06:55	-0.0314648	
00:07:55	-0.0341865	
00:08:55	-0.0328119	
00:09:55	-0.0191635	
00:10:56	-0.019782	
00:11:55	-0.0168038	
00:12:55	-0.0124434	
00:13:55	-0.00985153	
00:14:55	-0.00372737	
00:15:55	0.00547998	
00:16:55	0.00665912	
00:17:55	0.0124465	
00:18:55	0.0149069	
00:19:55	0.0180075	
00:20:55	0.0220858	
00:21:55	0.0301283	
00:22:55	0.0240857	
00:23:55	0.03251	
00:24:56	0.0378497	
00:25:55	0.0442105	
00:26:55	0.0505643	
00:27:55	0.0523481	
00:28:55	0.0608625	
00:29:56	0.0614672	
00:30:55	0.0663926	
00:31:55	0.0700657	
00:32:55	0.0739145	
00:33:55	0.0800255	
00:34:55	0.085377	
00:35:55	0.0841659	
00:36:55	0.0956606	
00:37:55	0.0970482	
00:38:55	0.0970099	
00:39:55	0.105554	
00:40:55	0.104826	
00:41:55	0.113373	
00:42:55	0.117243	
00:43:55	0.121651	
00:44:55	0.12723	
00:45:55	0.121996	
00:46:57	0.13832	
00:47:55	0.135253	
00:48:55	0.145983	
00:49:55	0.142322	
00:50:55	0.147057	
00:51:55	0.149134	
00:52:55	0.152828	
00:53:55	0.154013	
00:54:55	0.16111	
00:55:55	0.164618	
00:56:55	0.158456	
00:57:56	0.172949	
00:58:55	0.175906	
00:59:55	0.178389	
01:00:54	0.181546	
01:01:55	0.1906	
01:02:55	0.193695	
01:03:55	0.187664	
01:04:55	0.202801	
01:05:55	0.200294	
01:06:55	0.210095	
01:07:56	0.208625	
01:08:55	0.213269	
01:09:55	0.221104	
01:10:55	0.220373	
01:11:55	0.222802	
01:12:55	0.229708	
01:13:55	0.235946	
01:14:55	0.229186	
01:15:55	0.22424	
01:16:55	0.236275	
01:17:55	0.228328	
01:18:55	0.240139	
01:19:55	0.247757	
01:20:55	0.247696	
01:21:55	0.245137	
01:22:55	0.252729	
01:23:54	0.257945	
01:24:55	0.257636	
01:25:55	0.261953	
01:26:55	0.251082	
01:27:55	0.265563	
01:28:55	0.267283	
01:29:55	0.270968	
01:30:55	0.275661	
01:31:55	0.269076	
01:32:55	0.272257	
01:33:55	0.281771	
01:34:55	0.276806	
01:35:55	0.280987	
01:36:55	0.28747	
01:37:55	0.2849	
01:38:55	0.275472	
01:39:55	0.285711	
01:40:55	0.291298	
01:41:55	0.296249	
01:42:55	0.287752	
01:43:55	0.290322	
01:44:55	0.298389	
01:45:55	0.304848	
01:46:55	0.304088	
01:47:55	0.309649	
01:48:55	0.304814	
01:49:55	0.310466	
01:50:55	0.304397	
01:51:55	0.314778	
01:52:55	0.299721	
01:53:55	0.316186	
01:54:55	0.316033	
01:55:55	0.315175	
01:56:55	0.320277	
01:57:55	0.323933	
01:58:55	0.318785	
01:59:55	0.31783	
02:00:56	0.319391	
02:01:55	0.326485	
02:02:55	0.325666	
02:03:55	0.329976	
02:04:55	0.32807	
02:05:55	0.330137	
02:06:55	0.338386	
02:07:55	0.336456	
02:08:55	0.33191	
02:09:55	0.334429	
02:10:55	0.336584	
02:11:56	0.337092	
02:12:55	0.337713	
02:13:55	0.346178	
02:14:54	0.344419	
02:15:55	0.351166	
02:16:55	0.350269	
02:17:55	0.347471	
02:18:55	0.352102	
02:19:55	0.35289	
02:20:55	0.346284	
02:21:55	0.350794	
02:22:55	0.355574	
02:23:55	0.35353	
02:24:55	0.351374	
02:25:55	0.353397	
02:26:56	0.35682	
02:27:56	0.348776	
02:28:55	0.348069	
02:29:55	0.363979	
02:30:55	0.362451	
02:31:55	0.358436	
02:32:55	0.360837	
02:33:55	0.361672	
02:34:55	0.358298	
02:35:55	0.357009	
02:36:55	0.36399	
02:37:55	0.367203	
02:38:55	0.367499	
02:39:55	0.359526	
02:40:55	0.371827	
02:41:55	0.371524	
02:42:55	0.363711	
02:43:55	0.371104	
02:44:55	0.371675	
02:45:55	0.363544	
02:46:55	0.369834	
02:47:55	0.380689	
02:48:55	0.373709	
