Relative Time	Area	Annotations
00:00:56	-0.0467663	
00:01:55	-0.0661837	
00:02:55	-0.0502245	tempo 
00:03:55	-0.0556741	
00:04:55	-0.0549032	
00:05:55	-0.0325148	
00:06:55	-0.0329114	
00:07:55	-0.0257977	
00:08:55	-0.0261075	
00:09:55	-0.0264478	
00:10:55	-0.0173922	
00:11:55	-0.00806364	
00:12:56	-0.0119708	
00:13:55	0.00197683	
00:14:55	-0.00147662	
00:15:55	-7.71886e-05	
00:16:55	0.0132456	
00:17:55	0.0178592	
00:18:55	0.0259985	
00:19:55	0.0257851	
00:20:55	0.0305513	
00:21:55	0.0373344	
00:22:55	0.0435511	
00:23:55	0.0481406	
00:24:55	0.0546037	
00:25:55	0.0620126	
00:26:55	0.0563603	
00:27:55	0.0690933	
00:28:55	0.0730081	
00:29:55	0.0769231	
00:30:55	0.0821917	
00:31:55	0.0823223	
00:32:55	0.092551	
00:33:55	0.0972786	
00:34:55	0.102397	
00:35:56	0.102365	
00:36:54	0.107505	
00:37:55	0.115034	
00:38:55	0.120494	
00:39:55	0.120763	
00:40:55	0.12706	
00:41:55	0.133925	
00:42:55	0.139507	
00:43:55	0.139621	
00:44:55	0.146948	
00:45:55	0.14659	
00:46:55	0.154173	
00:47:55	0.155991	
00:48:55	0.168194	
00:49:55	0.162306	
00:50:55	0.173531	
00:51:55	0.175384	
00:52:55	0.182882	
00:53:55	0.174874	
00:54:55	0.185375	
00:55:55	0.18059	
00:56:55	0.199332	
00:57:55	0.201921	
00:58:55	0.195109	
00:59:55	0.209566	
01:00:55	0.210755	
01:01:56	0.219011	
01:02:55	0.217134	
01:03:55	0.22476	
01:04:55	0.230269	
01:05:55	0.232142	
01:06:55	0.238285	
01:07:55	0.236615	
01:08:55	0.2408	
01:09:55	0.23934	
01:10:55	0.251054	
01:11:55	0.252499	
01:12:55	0.245745	
01:13:55	0.259953	
01:14:55	0.258761	
01:15:55	0.267057	
01:16:55	0.264259	
01:17:55	0.268186	
01:18:55	0.273557	
01:19:55	0.276031	
01:20:55	0.287343	
01:21:55	0.282466	
01:22:55	0.28604	
01:23:55	0.281808	
01:24:55	0.292683	
01:25:55	0.298657	
01:26:55	0.296986	
01:27:55	0.305901	
01:28:55	0.300251	
01:29:55	0.314112	
01:30:55	0.314099	
01:31:55	0.313225	
01:32:55	0.311658	
01:33:55	0.316692	
01:34:55	0.317683	
01:35:55	0.324842	
01:36:55	0.328432	
01:37:55	0.331479	
01:38:55	0.33226	
01:39:55	0.329064	
01:40:55	0.337672	
01:41:55	0.331311	
01:42:55	0.334967	
01:43:55	0.336837	
01:44:55	0.342391	
01:45:55	0.344727	
01:46:55	0.342966	
01:47:55	0.347777	
01:48:55	0.340943	
01:49:55	0.349258	
01:50:55	0.349831	
01:51:55	0.346637	
01:52:55	0.357294	
01:53:55	0.358318	
01:54:55	0.360306	
01:55:55	0.361103	
01:56:55	0.361903	
01:57:55	0.364814	
01:58:55	0.35731	
01:59:56	0.36451	
02:00:54	0.36992	
02:01:56	0.371369	
02:02:55	0.371837	
02:03:55	0.374026	
02:04:55	0.379189	
02:05:55	0.376028	
02:06:55	0.375589	
02:07:55	0.379252	
02:08:55	0.382681	
02:09:55	0.386509	
02:10:55	0.381415	
02:11:55	0.386647	
02:12:55	0.382734	
02:13:55	0.386668	
02:14:55	0.383949	
