Relative Time	Area	Annotations
00:02:16	-0.0437745	Experiment Paused Experiment Resumed tempo 
00:03:16	-0.0024567	
00:04:16	-0.0102471	
00:05:16	-0.000385246	
00:06:16	0.0106253	
00:07:16	-0.0035612	
00:08:16	0.00954264	
00:09:16	0.00660093	
00:10:16	0.0158042	
00:11:16	0.0184831	
00:12:16	0.0210282	
00:13:16	0.0221971	
00:14:16	0.0250428	
00:15:16	0.0272776	
00:16:17	0.0402866	
00:17:16	0.0443038	
00:18:16	0.0424914	
00:19:16	0.0386251	
00:20:16	0.0427111	
00:21:16	0.0562569	
00:22:16	0.0489963	
00:23:16	0.067356	
00:24:16	0.0646786	
00:25:16	0.0687919	
00:26:16	0.0717303	
00:27:16	0.0762779	
00:28:16	0.0884454	
00:29:16	0.0803893	
00:30:16	0.0791331	
00:31:16	0.0902506	
00:32:17	0.104262	
00:33:16	0.0958846	
00:34:16	0.108023	
00:35:16	0.098204	
00:36:16	0.107877	
00:37:16	0.108673	
00:38:16	0.12332	
00:39:16	0.114665	
00:40:16	0.127504	
00:41:16	0.126915	
00:42:16	0.132307	
00:43:16	0.140852	
00:44:16	0.139806	
00:45:17	0.138581	
00:46:15	0.141354	
00:47:16	0.145947	
00:48:16	0.149799	
00:49:16	0.152475	
00:50:16	0.158621	
00:51:16	0.160786	
00:52:16	0.163124	
00:53:16	0.171253	
00:54:16	0.167574	
00:55:17	0.172985	
00:56:16	0.163108	
00:57:16	0.179989	
00:58:16	0.179765	
00:59:16	0.183791	
01:00:16	0.1911	
01:01:16	0.188238	
01:02:16	0.180266	
01:03:16	0.19392	
01:04:16	0.196884	
01:05:16	0.204568	
01:06:16	0.188728	
01:07:16	0.205156	
01:08:16	0.209093	
01:09:16	0.211984	
01:10:16	0.215369	
01:11:16	0.210435	
01:12:16	0.217823	
01:13:16	0.222869	
01:14:16	0.223714	
01:15:16	0.222852	
01:16:16	0.229819	
01:17:16	0.221652	
01:18:16	0.233026	
01:19:16	0.23624	
01:20:16	0.23941	
01:21:16	0.234575	
01:22:16	0.241399	
01:23:16	0.245957	
01:24:16	0.247137	
01:25:16	0.246606	
01:26:16	0.240173	
01:27:16	0.251644	
01:28:16	0.24716	
01:29:17	0.252906	
01:30:16	0.265633	
01:31:16	0.259903	
01:32:16	0.260576	
01:33:16	0.260248	
01:34:16	0.266149	
01:35:16	0.265485	
01:36:16	0.266391	
01:37:16	0.269827	
01:38:16	0.272822	
01:39:16	0.270025	
01:40:16	0.271671	
01:41:16	0.275803	
01:42:16	0.276685	
01:43:16	0.270154	
01:44:16	0.27543	
01:45:16	0.274202	
01:46:16	0.278745	
01:47:16	0.280384	
01:48:16	0.282667	
01:49:16	0.281093	
01:50:16	0.285889	
01:51:16	0.290912	
01:52:16	0.28941	
01:53:16	0.28704	
01:54:16	0.281131	
01:55:16	0.297997	
01:56:16	0.287942	
01:57:16	0.29605	
01:58:17	0.298537	
01:59:15	0.302244	
02:00:16	0.29111	
02:01:16	0.302008	
02:02:16	0.299324	
02:03:16	0.304308	
02:04:16	0.304655	
02:05:16	0.302481	
02:06:16	0.296846	
02:07:16	0.304294	
02:08:16	0.305712	
02:09:16	0.310035	
02:10:16	0.308661	
02:11:16	0.307017	
02:12:16	0.313056	
02:13:16	0.311725	
02:14:16	0.304182	
02:15:16	0.317619	
02:16:16	0.312825	
02:17:16	0.317431	
02:18:16	0.309325	
02:19:16	0.323481	
02:20:16	0.313043	
02:21:16	0.311286	
02:22:16	0.32035	
02:23:16	0.310746	
02:24:16	0.32392	
02:25:16	0.31709	
02:26:16	0.327346	
02:27:16	0.318928	
02:28:16	0.321162	
02:29:16	0.314648	
02:30:16	0.330935	
02:31:16	0.331594	
02:32:16	0.313159	
02:33:16	0.320649	
02:34:16	0.327677	
02:35:16	0.334922	
02:36:16	0.331003	
02:37:16	0.329112	
02:38:16	0.327835	
02:39:16	0.327303	
02:40:16	0.336772	
02:41:16	0.328798	
02:42:16	0.333164	
02:43:16	0.340674	
02:44:16	0.323761	
02:45:16	0.328069	
02:46:16	0.332456	
02:47:16	0.342408	
02:48:16	0.337491	
02:49:16	0.33895	
02:50:16	0.338202	
02:51:16	0.335513	
02:52:16	0.336788	
02:53:16	0.334222	
02:54:16	0.341244	
02:55:16	0.339593	
02:56:16	0.338216	
02:57:16	0.345944	
02:58:16	0.347912	
02:59:16	0.342131	
03:00:16	0.336178	
03:01:17	0.344169	
03:02:16	0.347325	
03:03:16	0.342736	
03:04:16	0.342542	
03:05:17	0.344732	
03:06:15	0.334488	
03:07:16	0.339344	
03:08:16	0.343056	
03:09:16	0.333137	
03:10:16	0.337067	
03:11:15	0.332676	
03:12:16	0.332854	
03:13:16	0.341678	
03:14:17	0.339785	
03:15:16	0.343808	
03:16:16	0.344204	
03:17:16	0.350578	
03:18:16	0.344713	
03:19:16	0.342625	
03:20:16	0.349144	
03:21:16	0.33618	
03:22:16	0.344757	
03:23:16	0.352236	
03:24:16	0.348802	
03:25:16	0.34954	
03:26:16	0.348984	
03:27:17	0.350747	
03:28:15	0.35038	
03:29:16	0.335022	
03:30:15	0.347418	
03:31:16	0.34984	
03:32:16	0.34985	
03:33:16	0.348334	
03:34:16	0.35758	
03:35:16	0.34709	
03:36:16	0.347165	
03:37:16	0.342128	
03:38:16	0.352591	
03:39:16	0.347403	
03:40:16	0.354778	
03:41:16	0.354981	
03:42:16	0.353811	
03:43:16	0.352661	
03:44:16	0.359795	
03:45:16	0.35591	
03:46:16	0.3509	
03:47:16	0.356355	
03:48:16	0.350159	
03:49:16	0.357251	
03:50:16	0.34163	
03:51:16	0.34604	
03:52:17	0.352972	
03:53:16	0.344677	
03:54:16	0.355466	
03:55:16	0.354866	
03:56:16	0.355689	
03:57:16	0.349579	
03:58:16	0.353949	
03:59:16	0.349008	
04:00:16	0.358324	
04:01:16	0.352256	
04:02:16	0.358417	
04:03:16	0.348354	
04:04:17	0.360944	
04:05:15	0.35643	
04:06:16	0.349284	
04:07:16	0.351396	
04:08:16	0.357471	
04:09:16	0.358547	
04:10:16	0.360144	
04:11:16	0.35408	
04:12:16	0.362534	
04:13:16	0.351365	
04:14:16	0.358141	
04:15:16	0.34518	
04:16:16	0.358508	
04:17:16	0.354609	
04:18:16	0.365517	
04:19:16	0.353452	
04:20:16	0.362694	
04:21:16	0.361494	
04:22:16	0.349204	
04:23:16	0.363017	
04:24:16	0.355367	
04:25:16	0.365456	
04:26:16	0.355061	
04:27:16	0.355835	
04:28:16	0.356262	
04:29:16	0.357926	
04:30:16	0.358959	
04:31:16	0.356156	
04:32:16	0.358633	
04:33:16	0.357237	
04:34:16	0.35738	
04:35:16	0.360196	
04:36:16	0.357364	
04:37:16	0.355322	
04:38:16	0.350697	
04:39:16	0.359188	
04:40:16	0.364057	
04:41:16	0.363062	
04:42:16	0.358933	
04:43:16	0.350979	
04:44:16	0.358879	
04:45:16	0.357392	
04:46:16	0.350368	
04:47:16	0.361587	
04:48:16	0.357633	
04:49:16	0.357091	
04:50:16	0.363	
04:51:16	0.359433	
04:52:16	0.359441	
04:53:16	0.362628	
04:54:16	0.353234	
04:55:16	0.345254	
04:56:16	0.359057	
04:57:16	0.358121	
04:58:16	0.360805	
04:59:16	0.357183	
05:00:16	0.352709	
05:01:16	0.350095	
05:02:16	0.34892	
05:03:16	0.358094	
05:04:16	0.359361	
05:05:17	0.363586	
05:06:15	0.359544	
05:07:16	0.362363	
05:08:16	0.349152	
05:09:16	0.35808	
05:10:16	0.365	
05:11:16	0.35667	
05:12:16	0.346841	
05:13:16	0.349288	
05:14:16	0.356701	
05:15:15	0.353091	
05:16:16	0.360944	
05:17:16	0.35846	
05:18:16	0.357417	
05:19:16	0.350713	
05:20:16	0.362575	
05:21:16	0.351942	
05:22:16	0.360851	
05:23:16	0.353413	
05:24:16	0.360984	
05:25:16	0.363104	
05:26:16	0.354677	
05:27:16	0.360159	
05:28:16	0.357245	
05:29:16	0.35081	
05:30:16	0.361263	
05:31:16	0.357003	
05:32:16	0.360514	
05:33:16	0.361227	
05:34:16	0.361144	
05:35:17	0.358565	
05:36:16	0.363112	
05:37:16	0.362005	
05:38:16	0.362567	
05:39:16	0.364468	
05:40:16	0.358254	
05:41:16	0.363332	
05:42:16	0.366978	
05:43:16	0.358282	
05:44:16	0.358018	
05:45:16	0.353023	
05:46:16	0.366842	
05:47:16	0.356823	
05:48:15	0.364439	
05:49:16	0.358783	
05:50:17	0.364756	
05:51:16	0.356679	
05:52:16	0.359587	
05:53:16	0.362251	
05:54:16	0.357442	
05:55:16	0.357625	
05:56:16	0.363783	
05:57:16	0.34524	
05:58:16	0.3646	
05:59:16	0.357287	
06:00:16	0.359203	
06:01:16	0.35767	
06:02:16	0.353369	
06:03:16	0.365636	
06:04:16	0.370232	
06:05:16	0.361656	
06:06:16	0.358313	
06:07:16	0.35807	
06:08:16	0.353795	
06:09:16	0.357223	
06:10:17	0.361754	
06:11:15	0.357353	
06:12:16	0.364848	
06:13:16	0.360362	
06:14:16	0.350766	
06:15:16	0.366272	
06:16:16	0.35534	
06:17:16	0.358564	
06:18:16	0.366894	
06:19:16	0.362628	
06:20:16	0.355417	
06:21:16	0.352242	
06:22:16	0.364544	
06:23:16	0.357138	
06:24:16	0.360889	
06:25:16	0.360759	
06:26:16	0.366693	
06:27:16	0.362583	
06:28:16	0.350305	
06:29:16	0.354385	
06:30:16	0.360527	
06:31:16	0.361714	
06:32:16	0.360625	
06:33:16	0.357669	
06:34:16	0.354247	
06:35:17	0.352567	
06:36:16	0.358445	
06:37:16	0.360822	
06:38:16	0.350685	
06:39:16	0.367803	
06:40:16	0.36493	
06:41:16	0.360002	
06:42:16	0.364432	
06:43:16	0.3575	
06:44:16	0.359569	
06:45:16	0.357601	
06:46:16	0.3616	
06:47:16	0.35964	
06:48:16	0.370949	
06:49:16	0.356464	
06:50:16	0.361402	
06:51:16	0.365177	
06:52:16	0.361558	
06:53:16	0.363238	
06:54:16	0.360653	
06:55:16	0.36051	
06:56:16	0.360479	
06:57:16	0.361447	
06:58:16	0.365354	
06:59:16	0.369253	
07:00:16	0.358695	
07:01:16	0.361106	
07:02:16	0.356181	
07:03:16	0.354163	
07:04:16	0.360745	
07:05:17	0.361266	
07:06:15	0.357298	
07:07:16	0.356419	
07:08:16	0.36848	
07:09:16	0.358147	
07:10:16	0.356312	
07:11:16	0.371704	
07:12:16	0.360664	
07:13:16	0.362184	
07:14:17	0.361518	
07:15:15	0.369017	
07:16:16	0.362787	
07:17:16	0.362281	
07:18:16	0.366086	
07:19:16	0.362562	
07:20:16	0.365304	
07:21:16	0.361168	
07:22:16	0.351107	
07:23:16	0.358724	
07:24:16	0.360577	
07:25:16	0.364936	
07:26:16	0.363296	
07:27:15	0.354484	
07:28:16	0.365747	
07:29:16	0.361445	
07:30:16	0.367298	
07:31:16	0.360349	
07:32:16	0.358466	
07:33:17	0.36293	
07:34:16	0.366598	
07:35:16	0.366538	
07:36:16	0.363215	
07:37:16	0.359974	
07:38:16	0.364633	
07:39:16	0.35896	
07:40:16	0.365619	
07:41:16	0.36582	
07:42:17	0.36082	
07:43:15	0.362613	
07:44:16	0.362969	
